Geo Point;Geo Shape;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;vegetarian;vegan;delivery;takeaway;internet_access;stars;capacity;drive_through;phone;website;facebook;smoking;commune;osm_edit;latitude;longitude
48.86405039972604, 2.3467745;"{""coordinates"": [2.3467745, 48.86405039972604], ""type"": ""Point""}";node/5957668485;restaurant;Crêperie Paris Montorgueil;Unknown;Unknown;;yes;crepe;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=5957668485;48.86405039972604;2.3467745
48.87600889972307, 2.355929;"{""coordinates"": [2.355929, 48.87600889972307], ""type"": ""Point""}";node/1488772100;cafe;Le Prévoyant;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1488772100;48.87600889972307;2.355929
48.84695939973029, 2.3967545;"{""coordinates"": [2.3967545, 48.84695939973029], ""type"": ""Point""}";node/2408672189;restaurant;Le 12e Cru;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2408672189;48.84695939973029;2.3967545
48.85028149972945, 2.3434249;"{""coordinates"": [2.3434249, 48.85028149972945], ""type"": ""Point""}";node/10027825205;cafe;Café Maa;Institut finlandais;Unknown;Tu-Sa 11:00-18:00;yes;coffee_shop;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10027825205;48.85028149972945;2.3434249
48.88195719972161, 2.366654;"{""coordinates"": [2.366654, 48.88195719972161], ""type"": ""Point""}";node/5124278474;fast_food;El cartel del taco;Unknown;Unknown;"Mo-Fr 12:00-14:30,19:00-22:30; Sa,Su 13:00-16:00,18:00-22:30";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5124278474;48.88195719972161;2.366654
48.870223999724516, 2.3706724;"{""coordinates"": [2.3706724, 48.870223999724516], ""type"": ""Point""}";node/8304708415;cafe;Bar Marbeuf;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8304708415;48.87022399972452;2.3706724
48.86184639972657, 2.3511448;"{""coordinates"": [2.3511448, 48.86184639972657], ""type"": ""Point""}";node/3438081463;fast_food;Man'Ouché;Unknown;Unknown;Mo-Su 12:00-24:00;yes;lebanese;yes;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=3438081463;48.86184639972657;2.3511448
48.826837299735274, 2.3383598;"{""coordinates"": [2.3383598, 48.826837299735274], ""type"": ""Point""}";node/2194592311;restaurant;Joayo;Unknown;Unknown;"Mo-Sa 08:00-21:00; Su 09:00-21:00";yes;barbecue,korean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 9 80 55 38 07;https://joayo-alesia.fr/fr;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2194592311;48.82683729973528;2.3383598
48.86275539972638, 2.3470856;"{""coordinates"": [2.3470856, 48.86275539972638], ""type"": ""Point""}";node/3501273079;restaurant;Léon de Bruxelles;Unknown;Léon de Bruxelles;"Mo-Tu 11:30-15:00, 18:30-22:30; Fr 11:30-15:00, 18:30-23:00; Sa 11:30-00:00; Su 11:30-22:30";yes;friture;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 42 36 18 50;http://www.leon-de-bruxelles.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3501273079;48.86275539972638;2.3470856
48.856313999727945, 2.35048;"{""coordinates"": [2.35048, 48.856313999727945], ""type"": ""Point""}";node/697183314;bar;Bistrot Marguerite;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=697183314;48.856313999727945;2.35048
48.85470804247666, 2.315154540074792;"{""coordinates"": [[[2.3150946, 48.8545260997284], [2.3151455, 48.85452429972842], [2.3152287, 48.85485429972833], [2.3151375, 48.854863199728314], [2.3150946, 48.8545260997284]]], ""type"": ""Polygon""}";way/68568696;cafe;Le Café du Musée;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;no;Unknown;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?way=68568696;48.85470804247666;2.315154540074792
48.85284489972883, 2.3519488;"{""coordinates"": [2.3519488, 48.85284489972883], ""type"": ""Point""}";node/2536470413;cafe;Esmeralda;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2536470413;48.85284489972883;2.3519488
48.870499899724436, 2.3339531;"{""coordinates"": [2.3339531, 48.870499899724436], ""type"": ""Point""}";node/3043457790;bar;Le Dock;Unknown;Unknown;"Mo 17:00-02:00; Mar 17:00-02:00; We 17:00-02:00; Th 17:00-02:00; Fr 17:00-05:00; Sa 18:00-05:00; Su closed";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 6 83 41 88 29;http://www.dock-bar.com/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3043457790;48.87049989972444;2.3339531
48.858752899727335, 2.350792;"{""coordinates"": [2.350792, 48.858752899727335], ""type"": ""Point""}";node/3321672007;cafe;Bagel Baget Café;Unknown;Unknown;Su-Fr 11:30-17:00, Sa 11:30-22:00;yes;bagel;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=3321672007;48.858752899727335;2.350792
48.86076179972686, 2.3425756;"{""coordinates"": [2.3425756, 48.86076179972686], ""type"": ""Point""}";node/11514089983;bar;L'empire Café;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=11514089983;48.86076179972686;2.3425756
48.8298778997345, 2.3289433;"{""coordinates"": [2.3289433, 48.8298778997345], ""type"": ""Point""}";node/7292130985;fast_food;Brasao;Unknown;Unknown;;yes;chicken;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=7292130985;48.8298778997345;2.3289433
48.858412399727435, 2.3543579;"{""coordinates"": [2.3543579, 48.858412399727435], ""type"": ""Point""}";node/6388855934;restaurant;Eataly Paris Marais;Unknown;Unknown;Mo-Su 10:00-23:00;yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 83 65 81 00;https://eataly.fr/nos-restaurants;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6388855934;48.85841239972744;2.3543579
48.828549899734845, 2.3331303;"{""coordinates"": [2.3331303, 48.828549899734845], ""type"": ""Point""}";node/1744499755;restaurant;Earn Time Sushi;Unknown;Unknown;18:30-23:00;yes;sushi;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=1744499755;48.828549899734845;2.3331303
48.867742899725144, 2.3474467;"{""coordinates"": [2.3474467, 48.867742899725144], ""type"": ""Point""}";node/4319376750;bar;Hoppy Corner;Unknown;Unknown;"Mo-Tu 17:00-23:59; We-Fr 00:00-02:00, 17:00-23:59; Sa 00:00-02:00, 14:00-23:59; Su 00:00-02:00";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://www.privateaser.com/lieu/44925--Hoppy-Corner-;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=4319376750;48.86774289972514;2.3474467
48.824121599735946, 2.3246739;"{""coordinates"": [2.3246739, 48.824121599735946], ""type"": ""Point""}";node/10068830267;restaurant;Ma-Shi-Ta;Unknown;Unknown;"Tu-Sa 12:00-14:30,19:00-22:30; PH closed";yes;korean;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33 1 40 52 11 65;https://www.ma-shi-ta.com;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=10068830267;48.824121599735946;2.3246739
48.880100599722056, 2.3534566;"{""coordinates"": [2.3534566, 48.880100599722056], ""type"": ""Point""}";node/784307559;restaurant;Hippopotamus;Unknown;Hippopotamus;Su-Th 11:00-22:30, Fr,Sa 11:00-23:30;yes;steak_house;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=784307559;48.880100599722056;2.3534566
48.83189619973401, 2.3247393;"{""coordinates"": [2.3247393, 48.83189619973401], ""type"": ""Point""}";node/7496768887;restaurant;Mikopüy;Unknown;Unknown;;yes;venezuelan;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;+33982216424;https://www.maximgodigna.com/mikopuy/;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=7496768887;48.83189619973401;2.3247393
48.87743876897015, 2.3585256114263236;"{""coordinates"": [[[2.3584676, 48.87742569972273], [2.3585546, 48.87740299972272], [2.3585836, 48.877451899722715], [2.3584966, 48.877474499722695], [2.3584676, 48.87742569972273]]], ""type"": ""Polygon""}";way/280670925;cafe;Starbucks;Unknown;Starbucks;Mo-Su 06:30-01:00;yes;coffee_shop;yes;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=280670925;48.87743876897015;2.358525611426324
48.84740899973016, 2.3413583;"{""coordinates"": [2.3413583, 48.84740899973016], ""type"": ""Point""}";node/5569363622;ice_cream;La Fabrique Givrée;Unknown;Unknown;"Su-Th 13:00-20:00; Fr 13:00-22:00, Sa 11:00-22:00";yes;Unknown;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 9 54 16 73 75;https://www.lafabriquegivree.com/nos-boutiques/12-;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=5569363622;48.84740899973016;2.3413583
48.82237159973638, 2.362713;"{""coordinates"": [2.362713, 48.82237159973638], ""type"": ""Point""}";node/2184060713;restaurant;Hauky;Unknown;Unknown;;yes;chinese;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2184060713;48.82237159973638;2.362713
48.868348899724964, 2.3254707;"{""coordinates"": [2.3254707, 48.868348899724964], ""type"": ""Point""}";node/3701384273;fast_food;Gourmand Duphot;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3701384273;48.86834889972496;2.3254707
48.863155699726256, 2.3352468;"{""coordinates"": [2.3352468, 48.863155699726256], ""type"": ""Point""}";node/679467050;cafe;Café Ruc;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=679467050;48.863155699726256;2.3352468
48.831991099734005, 2.3245334;"{""coordinates"": [2.3245334, 48.831991099734005], ""type"": ""Point""}";node/175539450;restaurant;Le Severo;Unknown;Unknown;Mo-Fr 12:00-14:00,19:30-21:30;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=175539450;48.831991099734005;2.3245334
48.86160059972666, 2.3440663;"{""coordinates"": [2.3440663, 48.86160059972666], ""type"": ""Point""}";node/3672098290;restaurant;Honorée;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=3672098290;48.86160059972666;2.3440663
48.82981089973453, 2.3557912;"{""coordinates"": [2.3557912, 48.82981089973453], ""type"": ""Point""}";node/9667186293;fast_food;Pret A Manger;Unknown;Pret A Manger;;yes;sandwich;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=9667186293;48.82981089973453;2.3557912
48.881872099721626, 2.3547676;"{""coordinates"": [2.3547676, 48.881872099721626], ""type"": ""Point""}";node/5024812982;fast_food;Exki;Unknown;Exki;;yes;healthy,sandwich,salad,pie;yes;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5024812982;48.881872099721626;2.3547676
48.88542719972074, 2.3165651;"{""coordinates"": [2.3165651, 48.88542719972074], ""type"": ""Point""}";node/5119047868;pub;Le Progrès;Unknown;Unknown;Tu-Fr 09:30-02:00, Sa 11:00-02:00;yes;argentinian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=5119047868;48.88542719972074;2.3165651
48.87511931151127, 2.3271936317700446;"{""coordinates"": [[[2.3270714, 48.87509689972331], [2.3271257, 48.87509009972329], [2.3271819, 48.87508839972329], [2.3272958, 48.875085599723306], [2.3273006, 48.875085499723305], [2.3273141, 48.87508519972329], [2.3273172, 48.87513449972328], [2.3272897, 48.875147099723286], [2.3270749, 48.87515449972328], [2.3270714, 48.87509689972331]]], ""type"": ""Polygon""}";way/347756486;cafe;Starbucks;Unknown;Starbucks;;yes;coffee_shop;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=347756486;48.87511931151127;2.327193631770045
48.885582499720705, 2.3352749;"{""coordinates"": [2.3352749, 48.885582499720705], ""type"": ""Point""}";node/1242991247;restaurant;La Villa des Abbesses;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1242991247;48.88558249972071;2.3352749
48.863270299726224, 2.3526823;"{""coordinates"": [2.3526823, 48.863270299726224], ""type"": ""Point""}";node/4904580703;bar;Café Georgette Paris;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=4904580703;48.863270299726224;2.3526823
48.86368039972612, 2.343122;"{""coordinates"": [2.343122, 48.86368039972612], ""type"": ""Point""}";node/678855682;restaurant;Nelson's;Unknown;Unknown;Mo-Su 08:00-00:00;yes;french;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33 1 42 36 74 24;https://nelsons.paris/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=678855682;48.86368039972612;2.343122
48.86366739972614, 2.3608969;"{""coordinates"": [2.3608969, 48.86366739972614], ""type"": ""Point""}";node/709120442;cafe;Le Sancerre;Unknown;Unknown;;yes;french;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=709120442;48.86366739972614;2.3608969
48.83046879973437, 2.3747638;"{""coordinates"": [2.3747638, 48.83046879973437], ""type"": ""Point""}";node/2028480517;cafe;L'Arobase;Unknown;Unknown;"Mo-Th 08:30-17:00; Su 11:00-17:00";yes;bagel;yes;Unknown;Unknown;yes;yes;Unknown;Unknown;Unknown;Unknown;http://www.arobasecafe.com/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2028480517;48.83046879973437;2.3747638
48.86383459972611, 2.3457657;"{""coordinates"": [2.3457657, 48.86383459972611], ""type"": ""Point""}";node/5955313737;restaurant;Presto Fresco;Unknown;Unknown;;yes;italian,pizza;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;https://prestofresco.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=5955313737;48.86383459972611;2.3457657
48.843064699731244, 2.3637042;"{""coordinates"": [2.3637042, 48.843064699731244], ""type"": ""Point""}";node/739797917;fast_food;McDonald's;McDonald's;McDonald's;"Su-Th 08:30-23:00; Fr-Sa 08:30-23:00";yes;burger;yes;no;Unknown;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=739797917;48.84306469973125;2.3637042
48.85152249972914, 2.3470249;"{""coordinates"": [2.3470249, 48.85152249972914], ""type"": ""Point""}";node/3350341694;restaurant;Le Dante;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3350341694;48.85152249972914;2.3470249
48.84670789973033, 2.4104905;"{""coordinates"": [2.4104905, 48.84670789973033], ""type"": ""Point""}";node/2256110879;fast_food;Le Pacha Grill;Unknown;Unknown;;yes;kebab;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=2256110879;48.84670789973033;2.4104905
48.871491999724185, 2.3541352;"{""coordinates"": [2.3541352, 48.871491999724185], ""type"": ""Point""}";node/1272453876;restaurant;Pooja;Unknown;Unknown;;yes;indian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;http://www.poojarestaurant.com;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=1272453876;48.871491999724185;2.3541352
48.89242599971899, 2.3253833;"{""coordinates"": [2.3253833, 48.89242599971899], ""type"": ""Point""}";node/11347987370;bar;Venice Cocktail Bar;Unknown;Unknown;"Tu 18:00-23:59; We-Sa 00:00-02:00, 18:00-23:59; Su 00:00-02:00";yes;Unknown;Unknown;Unknown;no;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=11347987370;48.89242599971899;2.3253833
48.87962989972217, 2.2949731;"{""coordinates"": [2.2949731, 48.87962989972217], ""type"": ""Point""}";node/6874267685;restaurant;Little Nona;Unknown;Unknown;"Mo-Fr 12:00-15:00,19:00-23:00; Sa-Su 12:00-23:00";yes;italian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=6874267685;48.87962989972217;2.2949731
48.871939999724084, 2.3371467;"{""coordinates"": [2.3371467, 48.871939999724084], ""type"": ""Point""}";node/8651397459;restaurant;Majouja;Unknown;Unknown;Mo-Sa 11:45-15:00;yes;algerienne;Unknown;Unknown;Unknown;yes;Unknown;Unknown;Unknown;Unknown;+33951492518;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=8651397459;48.87193999972408;2.3371467
48.87344999972371, 2.348066;"{""coordinates"": [2.348066, 48.87344999972371], ""type"": ""Point""}";node/7980128155;restaurant;Brigade du Tigre;Unknown;Unknown;Mo-Fr 11:45-15:00,19:15-23:00;yes;asian;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=7980128155;48.87344999972371;2.348066
48.869805799724624, 2.3558532;"{""coordinates"": [2.3558532, 48.869805799724624], ""type"": ""Point""}";node/4257546490;restaurant;Le Bec Fin - chez Saïd;Unknown;Unknown;;yes;arab;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=4257546490;48.869805799724624;2.3558532
48.867174599725274, 2.3471539;"{""coordinates"": [2.3471539, 48.867174599725274], ""type"": ""Point""}";node/2383590679;cafe;Starbucks;Starbucks;Starbucks;Mo-Fr 07:30-20:00, Sa-Su 08:00-20:00;yes;coffee_shop;Unknown;Unknown;Unknown;yes;wlan;Unknown;Unknown;Unknown;Unknown;https://www.starbucks.fr/;Unknown;outside;Paris;https://www.openstreetmap.org/edit?node=2383590679;48.86717459972528;2.3471539
48.873605999723665, 2.3347993;"{""coordinates"": [2.3347993, 48.873605999723665], ""type"": ""Point""}";node/3811412264;cafe;The Family;Unknown;Unknown;;yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?node=3811412264;48.87360599972367;2.3347993
48.83769069973258, 2.355422;"{""coordinates"": [2.355422, 48.83769069973258], ""type"": ""Point""}";node/7028008479;restaurant;Dao;Unknown;Unknown;Th-Mo 12:00-14:30, Mo-Su 19:00-23:00;yes;chinese,sichuan;Unknown;Unknown;yes;yes;Unknown;0;Unknown;Unknown;+33 9 81 49 68 06;https://restaurant-dao.fr/fr;Unknown;no;Paris;https://www.openstreetmap.org/edit?node=7028008479;48.83769069973258;2.355422
48.838718099732326, 2.4582906999999983;"{""coordinates"": [[[2.4582334, 48.83873369973233], [2.4582599, 48.83868269973234], [2.458348, 48.83870249973233], [2.4583215, 48.838753499732306], [2.4582334, 48.83873369973233]]], ""type"": ""Polygon""}";way/62819337;cafe;Confiserie du Lac;Unknown;Unknown;"""ouvert en fonction du climat et de la fréquentation du lieu""";yes;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Paris;https://www.openstreetmap.org/edit?way=62819337;48.838718099732326;2.4582906999999983
